DP02196,73.328
DP02195,565.661
DP02194,33.391
DP02193,97.413
DP02192,1132.356
DP02191,106.116
DP01920,88.492
DP01880,860.919
DP01881,60.328
DP01883,38.182
DP01884,264.784
DP02325,22.243
DP01887,364.445
DP02326,41.009
DP02100,71.165
DP02109,757.361
DP02049,769.306
DP01134,506.507
DP01558,52.575
DP01135,36.657
DP02042,47.636
DP01137,293.345
DP01130,162.703
DP01131,65.271
DP01132,205.636
DP01133,340.151
DP01550,287.013
DP01126,59.214
DP01551,318.399
DP02210,686.963
DP01649,55.833
DP01246,25.03
DP01244,604.524
DP01329,95.968
DP01328,738.166
DP01240,647.922
DP01241,390.52
DP01325,440.232
DP01324,692.184
DP01327,262.777
DP01326,83.512
DP01320,91.151
DP01323,179.144
DP01322,145.695
DP01153,373.892
DP01150,52.666
DP02132,755.125
DP01156,73.461
DP01157,55.491
DP01181,22.881
DP01180,147.825
DP01182,351.59
DP01185,69.228
DP01184,239.291
DP01187,69.617
DP01186,19.339
DP01439,73.007
DP01438,385.027
DP01431,23.734
DP01430,82.883
DP01433,1149.509
DP01432,168.695
DP01435,22.86
DP01434,190.824
DP01437,196.112
DP01436,376.667
DP01611,163.904
DP01610,27.65
DP01612,124.539
DP01615,29.415
DP01614,72.06
DP01616,80.832
DP01619,44.441
DP01618,788.034
DP01757,651.13
DP01505,67.144
DP01504,132.314
DP01507,327.731
DP01506,85.472
DP01503,123.786
DP01502,61.614
DP01114,247.568
DP01115,199.156
DP01509,20.369
DP01508,447.978
DP01762,32.407
DP01804,38.372
DP01805,55.008
DP01806,87.364
DP01807,119.979
DP01808,70.628
DP02333,351.535
DP02332,1019.854
DP02330,895.464
DP01925,244.479
DP01700,1024.049
DP02188,238.511
DP01939,1120.537
DP01934,121.584
DP01935,44.918
DP01937,368.91
DP01933,290.172
DP02055,208.94
DP01863,1294.225
DP01981,108.282
DP01982,17.225
DP01985,1430.836
DP02134,274.964
DP01987,47.609
DP01368,166.118
DP02138,319.551
DP02334,539.222
DP01869,773.172
DP02124,147.033
DP01668,180.351
DP01669,181.812
DP01701,1079.282
DP01660,60.197
DP01661,38.889
DP01651,612.37
DP01650,44.59
DP01794,40.798
DP01795,41.551
DP01339,104.787
DP01237,330.197
DP01236,200.7
DP01332,87.029
DP01330,2021.61
DP01336,55.575
DP01337,71.608
DP01334,74.403
DP01335,65.507
DP01196,170.318
DP01151,48.348
DP01195,283.424
DP01192,266.637
DP01193,134.194
DP01190,65.809
DP01191,20.374
DP01199,315.588
DP01426,214.795
DP01427,98.158
DP01424,163.662
DP01425,24.92
DP01420,69.191
DP01584,266.972
DP01428,65.735
DP01429,1540.508
DP01578,106.774
DP01344,172.671
DP01342,243.052
DP01567,152.471
DP01145,22.605
DP01565,187.131
DP01564,107.91
DP01563,82.33
DP01562,388.312
DP01608,52.138
DP01560,758.984
DP01606,62.855
DP01607,340.453
DP01604,76.076
DP01602,62.425
DP01603,107.034
DP01600,24.541
DP01141,518.206
DP01140,43.468
DP01500,99.734
DP01154,44.784
DP01512,55.219
DP01510,44.624
DP01163,405.498
DP01765,571.565
DP01764,190.661
DP01767,568.098
DP01760,374.777
DP01769,767.252
DP01768,139.27
DP01838,16.47
DP01835,20.895
DP01834,39.296
DP01837,130.247
DP01836,55.644
DP01833,13.096
DP01832,33.282
DP02224,1257.285
DP02227,508.549
DP02226,128.696
DP01907,85.613
DP01599,39.185
DP01590,461.768
DP02128,191.823
DP01999,280.397
DP01996,409.275
DP01997,159.358
DP01994,105.85
DP02122,104.008
DP01993,195.276
DP01990,386.026
DP01592,294.088
DP01593,49.295
DP01459,125.885
DP01591,67.015
DP01597,198.966
DP02027,312.594
DP01594,55.342
DP02025,535.074
DP01759,57.784
DP02234,100.943
DP02233,172.219
DP02231,147.62
DP02331,845.246
DP01561,355.388
DP01144,40.095
DP01224,187.747
DP01228,39.839
DP01789,29.355
DP01788,136.911
DP01579,148.846
DP01787,27.111
DP01453,25.547
DP01452,818.566
DP01451,626.796
DP01450,113.496
DP01457,159.277
DP01456,360.394
DP01455,38.033
DP01454,79.313
DP01458,153.758
DP01295,21.219
DP01296,23.38
DP01291,39.553
DP01290,29.622
DP01293,32.854
DP01292,121.724
DP01355,329.836
DP01356,137.046
DP01299,29.627
DP01239,725.112
DP01574,69.784
DP01570,363.928
DP01571,361.762
DP01572,24.297
DP01670,195.444
DP01677,67.445
DP01675,163.233
DP01175,69.678
DP01177,29.508
DP01705,174.165
DP01703,881.219
DP01772,361.537
DP01776,49.35
DP01777,100.771
DP01774,141.066
DP01775,247.534
DP02126,155.509
DP01825,186.913
DP01178,235.672
DP01914,166.192
DP01859,101.782
DP01858,39.788
DP01857,264.46
DP01854,36.733
DP01852,135.338
DP01851,821.771
DP01850,382.118
DP01173,43.576
DP01174,217.135
DP01176,61.694
DP02215,119.302
DP02159,167.957
DP02158,191.133
DP02151,352.959
DP02150,307.714
DP02157,224.141
DP02155,657.419
DP02033,200.159
DP02034,58.592
DP01589,109.689
DP01588,219.315
DP01581,108.088
DP01351,62.906
DP01580,385.465
DP02247,371.98
DP02249,232.786
DP02086,130.366
DP02328,308.363
DP02329,680.544
DP02324,142.037
DP02327,47.38
DP01868,341.855
DP02071,59.281
DP02073,49.866
DP01440,38.269
DP01441,103.57
DP01442,43.158
DP01443,236.948
DP01445,672.836
DP01446,860.291
DP01447,154.282
DP01448,108.891
DP01449,421.134
DP01282,423.058
DP01283,63.766
DP01280,387.459
DP01281,30.484
DP01286,16.024
DP01287,327.387
DP01284,1475.017
DP01285,58.518
DP01361,109.336
DP01288,464.083
DP01289,214.706
DP01364,384.022
DP01366,91.51
DP01541,340.424
DP01540,743.197
DP01543,1575.828
DP01542,375.385
DP01545,150.506
DP01544,163.938
DP01547,380.481
DP01546,55.142
DP01549,506.386
DP01548,480.695
DP01662,43.795
DP01666,25.368
DP01667,120.103
DP01569,561.908
DP01243,252.298
DP01147,27.321
DP01146,17.829
DP01148,20.796
DP01248,92.822
DP01249,96.98
DP02137,84.405
DP01786,29.32
DP01785,59.881
DP01784,202.759
DP01783,467.125
DP01782,292.276
DP01781,143.536
DP01780,25.052
DP02302,73.239
DP01963,81.212
DP01961,54.075
DP01967,92.406
DP01965,403.109
DP01964,348.16
DP01969,33.183
DP01968,66.584
DP01848,601.585
DP01844,406.194
DP01845,380.574
DP01840,1046.802
DP01841,487.255
DP01842,617.826
DP01843,56.105
DP01513,136.852
DP01168,151.674
DP01514,69.33
DP01162,284.217
DP01161,432.389
DP02148,330.644
DP02149,118.632
DP01160,281.373
DP02142,624.222
DP02208,35.382
DP02144,576.66
DP02145,315.228
DP01165,75.169
DP02009,71.772
DP02008,147.773
DP02005,43.331
DP02004,1333.862
DP02007,765.741
DP02006,298.518
DP02001,223.874
DP02000,297.154
DP02003,175.908
DP02002,359.584
DP02253,116.258
DP02254,272.491
DP02258,31.182
DP02096,289.304
DP02097,913.965
DP02094,138.633
DP02311,69.763
DP02313,39.138
DP02312,36.731
DP02314,41.534
DP02317,69.722
DP02316,152.532
DP02269,201.767
DP02143,29.234
DP01747,40.333
DP02301,52.507
DP01202,507.927
DP01203,214.207
DP01200,389.511
DP01201,36.18
DP01206,101.337
DP01799,670.219
DP01389,60.498
DP02050,132.551
DP01479,537.097
DP01478,698.96
DP01475,180.535
DP01474,213.58
DP01477,57.214
DP01476,658.045
DP01471,68.457
DP01473,26.758
DP01472,151.351
DP01279,143.086
DP01278,127.006
DP01277,279.066
DP01272,839.065
DP01271,99.006
DP01497,646.485
DP01496,53.527
DP01495,470.059
DP01494,336.034
DP01493,318.893
DP01492,817.348
DP01491,696.534
DP01490,754.424
DP01556,270.057
DP01557,51.225
DP01554,370.047
DP01555,222.029
DP01552,126.365
DP01553,301.974
DP01499,58.786
DP01498,66.677
DP01152,413.508
DP01158,52.524
DP01159,26.477
DP01750,174.84
DP01724,178.094
DP01170,272.676
DP01127,598.404
DP01654,111.588
DP01124,146.153
DP01123,423.267
DP01122,49.532
DP01121,57.599
DP01120,157.06
DP01658,109.427
DP01128,34.127
DP01171,291.517
DP01172,283.159
DP01259,97.871
DP01155,134.559
DP01970,21.401
DP01971,33.942
DP01972,37.131
DP01973,63.951
DP01978,75.009
DP01979,871.106
DP01879,124.019
DP01878,328.72
DP01871,41.908
DP01870,58.063
DP01873,234.592
DP01875,83.95
DP01874,66.026
DP01877,115.671
DP01876,33.371
DP01254,269.462
DP02170,126.192
DP02173,213.947
DP01501,99.619
DP01598,36.997
DP01116,3546.883
DP01117,711.502
DP02010,51.277
DP02011,134.135
DP02015,478.924
DP01149,130.665
DP01112,710.328
DP01113,1064.636
DP01110,326.987
DP01111,150.93
DP01938,339.884
DP02303,325.244
DP02264,77.92
DP02267,12.277
DP02261,26.526
DP02263,109.64
DP02262,236.555
DP02069,319.652
DP02068,98.216
DP02067,30.456
DP02066,35.462
DP02065,27.377
DP02061,136.468
DP02251,124.356
DP01791,48.981
