Q96LA8	1	375	FD	pdb:4QQK	chain:A	method:X-ray diffraction
Q96LA8	27	375	FD	pdb:4Y2H	chain:A,B	method:X-ray diffraction
Q96LA8	25	375	FD	pdb:4Y30	chain:A,B	method:X-ray diffraction
Q96LA8	1	375	FD	pdb:5E8R	chain:A,B	method:X-ray diffraction
Q96LA8	1	375	FD	pdb:5EGS	chain:A,B,C,D	method:X-ray diffraction
Q96LA8	1	375	FD	pdb:5HZM	chain:A	method:X-ray diffraction
Q96LA8	1	375	FD	pdb:5WCF	chain:A	method:X-ray diffraction
Q96LA8	1	375	FD	pdb:6P7I	chain:A,B,C,D	method:X-ray diffraction
Q92484	34	443	FD	pdb:5EBB	chain:A,B,C	method:X-ray diffraction
Q92484	33	450	FD	pdb:5EBE	chain:B,C	method:X-ray diffraction
P39687	1	149	FD	pdb:2JE0	chain:A,B,C,D,E,F	method:X-ray diffraction
P39687	1	149	FD	pdb:2JE1	chain:A,B,C,D	method:X-ray diffraction
P39687	1	149	FD	pdb:4XOS	chain:A,B	method:X-ray diffraction
O60885	352	457	FD	pdb:2I8N	chain:A	method:Solution NMR
O60885	333	460	FD	pdb:2LSP	chain:B	method:Solution NMR
O60885	333	460	FD	pdb:2MJV	chain:B	method:Solution NMR
O60885	600	678	FD	pdb:2N3K	chain:A	method:Solution NMR
O60885	601	683	FD	pdb:2NCZ	chain:A	method:Solution NMR
O60885	601	683	FD	pdb:2ND0	chain:A	method:Solution NMR
O60885	601	683	FD	pdb:2ND1	chain:A	method:Solution NMR
O60885	1343	1362	FD	pdb:2NNU	chain:B	method:X-ray diffraction
O60885	43	168	FD	pdb:2OSS	chain:A	method:X-ray diffraction
O60885	333	460	FD	pdb:2OUO	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:2YEL	chain:A	method:X-ray diffraction
O60885	333	460	FD	pdb:2YEM	chain:A,B	method:X-ray diffraction
O60885	42	168	FD	pdb:3MXF	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3P5O	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3SVF	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3SVG	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:3U5J	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:3U5K	chain:A,B,C,D	method:X-ray diffraction
O60885	42	168	FD	pdb:3U5L	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3UVW	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3UVX	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3UVY	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:3UW9	chain:A,B,C,D	method:X-ray diffraction
O60885	44	168	FD	pdb:3ZYU	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4A9L	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4BJX	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4BW1	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4BW2	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4BW3	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4BW4	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4C66	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4C67	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4CFK	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4CFL	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4CL9	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4CLB	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4DON	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4E96	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4F3I	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4GPJ	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4HBV	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4HBW	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4HBX	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4HBY	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4HXK	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4HXL	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4HXM	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4HXN	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4HXO	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4HXP	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:4HXR	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4HXS	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4IOO	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4IOQ	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4IOR	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4J0R	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4J0S	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4J3I	chain:A	method:X-ray diffraction
O60885	41	168	FD	pdb:4KV1	chain:A,B	method:X-ray diffraction
O60885	351	459	FD	pdb:4KV4	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4LR6	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4LRG	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4LYI	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4LYS	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4LYW	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4LZR	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4LZS	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MEN	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MEO	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MEP	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MEQ	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MR3	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4MR4	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4NQM	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4NR8	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4NUC	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4NUD	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4NUE	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O70	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4O71	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4O72	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O74	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4O75	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O76	chain:A,B,C,D	method:X-ray diffraction
O60885	44	168	FD	pdb:4O77	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4O78	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O7A	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O7B	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O7C	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4O7E	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4O7F	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4OGI	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4OGJ	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4PCE	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4PCI	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4PS5	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:4QB3	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4QR3	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4QR4	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:4QR5	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4QZS	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4UIX	chain:A,B,C	method:X-ray diffraction
O60885	44	168	FD	pdb:4UIY	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4UIZ	chain:A	method:X-ray diffraction
O60885	44	183	FD	pdb:4UYD	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4WHW	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4WIV	chain:A	method:X-ray diffraction
O60885	42	166	FD	pdb:4X2I	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4XY9	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:4XYA	chain:A	method:X-ray diffraction
O60885	44	170	FD	pdb:4YH3	chain:A	method:X-ray diffraction
O60885	44	170	FD	pdb:4YH4	chain:A	method:X-ray diffraction
O60885	42	167	FD	pdb:4Z1Q	chain:A,B	method:X-ray diffraction
O60885	42	166	FD	pdb:4Z1S	chain:A,B	method:X-ray diffraction
O60885	349	460	FD	pdb:4Z93	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4ZC9	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:4ZW1	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5A5S	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5A85	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5ACY	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5AD2	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5AD3	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5BT4	chain:A,B,C	method:X-ray diffraction
O60885	44	168	FD	pdb:5CFW	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5COI	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CP5	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CPE	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CQT	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CRM	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CRZ	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CS8	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CTL	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5CY9	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5D0C	chain:A	method:X-ray diffraction
O60885	43	168	FD	pdb:5D24	chain:A	method:X-ray diffraction
O60885	43	168	FD	pdb:5D25	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5D26	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5D3H	chain:A	method:X-ray diffraction
O60885	43	168	FD	pdb:5D3J	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5D3L	chain:A	method:X-ray diffraction
O60885	43	168	FD	pdb:5D3N	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5D3P	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5D3R	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5D3S	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5D3T	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5DLX	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5DLZ	chain:A	method:X-ray diffraction
O60885	44	170	FD	pdb:5DW2	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5DX4	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5E0R	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5EGU	chain:A,B,C,D	method:X-ray diffraction
O60885	44	168	FD	pdb:5EI4	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5EIS	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5F5Z	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5F60	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5F61	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5F62	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5F63	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5FBX	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:5H21	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5HCL	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5HLS	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5HM0	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5HQ5	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:5HQ6	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:5HQ7	chain:A	method:X-ray diffraction
O60885	42	167	FD	pdb:5I80	chain:A	method:X-ray diffraction
O60885	42	167	FD	pdb:5I88	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5IGK	chain:A	method:X-ray diffraction
O60885	333	460	FD	pdb:5JWM	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5KDH	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5KHM	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5KJ0	chain:A	method:X-ray diffraction
O60885	42	167	FD	pdb:5KU3	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5LJ1	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5LJ2	chain:A	method:X-ray diffraction
O60885	42	163	FD	pdb:5LRQ	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5LUU	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5M39	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5M3A	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5MKZ	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5MLI	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5N2M	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5NNC	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5NND	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5NNE	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5NNF	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5NNG	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5O97	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5OVB	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5OWM	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5OWW	chain:A,B,C,D	method:X-ray diffraction
O60885	333	460	FD	pdb:5T35	chain:A,E	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI2	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI3	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI4	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI5	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI6	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5TI7	chain:A	method:X-ray diffraction
O60885	44	180	FD	pdb:5U28	chain:A	method:X-ray diffraction
O60885	342	460	FD	pdb:5U2C	chain:A,B	method:X-ray diffraction
O60885	42	180	FD	pdb:5U2E	chain:A,B	method:X-ray diffraction
O60885	42	180	FD	pdb:5U2F	chain:A,B	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEO	chain:A,B	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEP	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEQ	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UER	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UES	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UET	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEU	chain:A,B	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEV	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEX	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEY	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UEZ	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UF0	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5ULA	chain:A,B	method:X-ray diffraction
O60885	333	460	FD	pdb:5UOO	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVS	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVT	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVU	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVV	chain:A,B	method:X-ray diffraction
O60885	57	165	FD	pdb:5UVW	chain:A,B,C	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVX	chain:A,B	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVY	chain:A	method:X-ray diffraction
O60885	352	457	FD	pdb:5UVZ	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5V67	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5VBO	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5VBP	chain:A,B	method:X-ray diffraction
O60885	44	168	FD	pdb:5VOM	chain:A,B	method:X-ray diffraction
O60885	42	168	FD	pdb:5VZS	chain:A,B	method:X-ray diffraction
O60885	42	168	FD	pdb:5W55	chain:A	method:X-ray diffraction
O60885	42	168	FD	pdb:5WA5	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5WMA	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5WMD	chain:A	method:X-ray diffraction
O60885	44	168	FD	pdb:5WMG	chain:A	method:X-ray diffraction
O60885	44	167	FD	pdb:5WUU	chain:A	method:X-ray diffraction
O60885	44	166	FD	pdb:5XHY	chain:A	method:X-ray diffraction
